velocity:0,velocity:1,velocity:2,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
7.42793,0,0.065688,0,0,-1,-78.75,1260,90,7394
7.49839,0,0.0725981,0,0,-1,-154.949,1260,90,7395
7.21314,0.000743306,0.0572685,0,0,-1,0,1183.59,90,7396
7.27506,0.00551999,0.0633657,0,0,-1,-76.4082,1183.59,90,7397
7.35739,0,0.0596909,0,0,-1,0,1260,90,7398
7.4259,0,0.0654476,0,0,-1,-76.1994,1260,90,7399
7.14965,-0.00451142,0.0518608,0,0,-1,78.75,1183.59,90,7400
7.21128,0.000743306,0.0570709,0,0,-1,2.33844,1183.59,90,7401
7.28775,0,0.0543831,0,0,-1,78.75,1260,90,7402
7.35536,0,0.0594753,0,0,-1,2.55065,1260,90,7403
7.08536,-0.00964082,0.0471185,0,0,-1,157.5,1183.6,90,7404
7.14775,-0.00451142,0.051689,0,0,-1,81.0919,1183.59,90,7405
7.21768,0,0.0497989,0,0,-1,157.5,1260,90,7406
7.28569,0,0.0541959,0,0,-1,81.3006,1260,90,7407
7.02031,-0.0141821,0.0431197,0,0,-1,236.25,1183.62,90,7408
7.08344,-0.00964082,0.0469685,0,0,-1,159.852,1183.6,90,7409
7.14746,0,0.0458618,0,0,-1,236.25,1260,90,7410
7.21559,0,0.0496362,0,0,-1,160.051,1260,90,7411
6.9545,-0.0179379,0.0397941,0,0,-1,315,1183.64,90,7412
7.01834,-0.0141821,0.0429911,0,0,-1,238.617,1183.62,90,7413
7.07683,0,0.0425264,0,0,-1,315,1260,90,7414
7.14534,0,0.0457232,0,0,-1,238.801,1260,90,7415
6.8885,-0.0207068,0.0370953,0,0,-1,393.75,1183.66,90,7416
6.9525,-0.0179379,0.0396814,0,0,-1,317.386,1183.64,90,7417
7.00634,0,0.0396486,0,0,-1,393.75,1260,90,7418
7.0747,0,0.0424058,0,0,-1,317.551,1260,90,7419
6.82274,-0.0224366,0.0348613,0,0,-1,472.5,1183.68,90,7420
6.8865,-0.0207068,0.0370009,0,0,-1,396.157,1183.66,90,7421
6.93665,0,0.0372847,0,0,-1,472.5,1260,90,7422
7.00421,0,0.0395486,0,0,-1,396.301,1260,90,7423
6.75812,-0.0232834,0.0330983,0,0,-1,551.25,1183.7,90,7424
6.82074,-0.0224366,0.0347787,0,0,-1,474.929,1183.68,90,7425
6.86827,0,0.035254,0,0,-1,551.25,1260,90,7426
6.93454,0,0.0371979,0,0,-1,475.051,1260,90,7427
6.6951,-0.0234057,0.0315971,0,0,-1,630,1183.72,90,7428
6.75614,-0.0232834,0.0330277,0,0,-1,553.7,1183.7,90,7429
6.80183,0,0.0335548,0,0,-1,630,1260,90,7430
6.8662,0,0.0351805,0,0,-1,553.801,1260,90,7431
6.63412,-0.0229042,0.0303072,0,0,-1,708.75,1183.74,90,7432
6.69314,-0.0234057,0.0315351,0,0,-1,632.469,1183.72,90,7433
6.73769,0,0.0320852,0,0,-1,708.75,1260,90,7434
6.79982,0,0.0334908,0,0,-1,632.551,1260,90,7435
6.57564,-0.0221185,0.0291666,0,0,-1,787.5,1183.75,90,7436
6.63222,-0.0229042,0.0302523,0,0,-1,711.236,1183.74,90,7437
6.67626,0,0.0308126,0,0,-1,787.5,1260,90,7438
6.73574,0,0.0320289,0,0,-1,711.301,1260,90,7439
6.5198,-0.0210641,0.028119,0,0,-1,866.25,1183.76,90,7440
6.57379,-0.0221185,0.029114,0,0,-1,790.001,1183.75,90,7441
6.61725,0,0.029579,0,0,-1,866.25,1260,90,7442
6.67437,0,0.030759,0,0,-1,790.051,1260,90,7443
6.46628,-0.0201192,0.026981,0,0,-1,945,1183.77,90,7444
6.51802,-0.0210641,0.0280702,0,0,-1,868.763,1183.76,90,7445
6.56123,0,0.0284572,0,0,-1,945,1260,90,7446
6.61544,0,0.0295295,0,0,-1,868.801,1260,90,7447
6.41544,-0.0188138,0.0258342,0,0,-1,1023.75,1183.78,90,7448
6.46456,-0.0201192,0.0269312,0,0,-1,947.523,1183.77,90,7449
6.50765,0,0.0272431,0,0,-1,1023.75,1260,90,7450
6.55949,0,0.0284069,0,0,-1,947.551,1260,90,7451
6.36814,-0.0180775,0.0246298,0,0,-1,1102.5,1183.79,90,7452
6.41377,-0.0188138,0.0257747,0,0,-1,1026.28,1183.78,90,7453
6.45632,0,0.0257796,0,0,-1,1102.5,1260,90,7454
6.50596,0,0.0271832,0,0,-1,1026.3,1260,90,7455
6.31891,-0.0176582,0.0214285,0,0,-1,1181.25,1183.79,90,7456
6.3665,-0.0180775,0.0245398,0,0,-1,1105.04,1183.79,90,7457
6.40675,0,0.0233088,0,0,-1,1181.25,1260,90,7458
6.45467,0,0.0256891,0,0,-1,1105.05,1260,90,7459
6.27709,-0.0171575,0.0158295,0,0,-1,1260,1183.8,90,7460
6.31743,-0.0176582,0.0213147,0,0,-1,1183.79,1183.79,90,7461
6.36138,0,0.0191348,0,0,-1,1260,1260,90,7462
6.40527,0,0.0231948,0,0,-1,1183.8,1260,90,7463
8.93177,-0.584779,0.636604,0.0962788,0.456565,-0.884465,-78.75,-315.962,152.763,7464
8.92972,-0.587028,0.638595,0.130051,0.445323,-0.885875,-79.589,-315.839,152.715,7465
8.93958,-0.583235,0.638909,0.108448,0.447796,-0.887535,-78.75,-315,153.26,7466
8.93261,-0.588149,0.642784,0.142369,0.436006,-0.888611,-80.3367,-315,153.006,7467
8.9722,-0.291394,0.323233,0,0.471258,-0.881995,0,-321.286,155.079,7468
8.97253,-0.310947,0.341177,0.0276158,0.469426,-0.88254,-6.08433,-321.084,155.011,7469
9.02953,-0.286264,0.330179,-0.00328918,0.45714,-0.889389,0,-315,158.438,7470
9.03685,-0.436294,0.480271,0.0581937,0.460502,-0.885749,-39.375,-315,157.135,7471
8.93415,-0.581572,0.63337,0.0816015,0.462678,-0.882763,-77.6905,-316.06,152.803,7472
8.94818,-0.572953,0.627341,0.0871696,0.45599,-0.885706,-75.7432,-315,153.556,7473
8.99213,-0.442564,0.471377,0.0579511,0.467578,-0.88205,-39.375,-320.106,154.429,7474
9.02841,-0.334708,0.381992,0.0294451,0.4554,-0.8898,-13.9129,-315,157.978,7475
8.67252,0.0298072,0.00255458,-0.0962788,0.456565,-0.884465,78.75,-315.962,152.763,7476
8.67646,0.0259773,0.00581143,-0.0816015,0.462678,-0.882763,77.6904,-316.06,152.803,7477
8.68145,0.0296027,0.00241823,-0.115145,0.447396,-0.886892,78.75,-315,153.26,7478
8.91599,-0.137307,0.159656,-0.0581937,0.460502,-0.885749,39.375,-315,157.135,7479
8.9677,-0.270441,0.30313,-0.0276158,0.469427,-0.88254,6.08433,-321.084,155.011,7480
9.00039,-0.239187,0.272259,-0.0294088,0.457534,-0.888706,13.9129,-315,157.978,7481
8.86678,-0.137248,0.156509,-0.0579511,0.467578,-0.88205,39.375,-320.106,154.428,7482
8.69833,0.0176671,0.0142502,-0.0872763,0.453859,-0.886789,75.7431,-315,153.556,7483
8.66866,0.0329042,-5.77E-06,-0.130051,0.445323,-0.885875,79.589,-315.839,152.715,7484
8.66929,0.0353683,-0.00334143,-0.142369,0.436006,-0.888611,80.3368,-315,153.006,7485
8.78961,-0.748508,0.970742,0.232281,0.396458,-0.888182,-157.5,-275.625,157.135,7486
8.73392,-0.770283,0.982079,0.255742,0.39592,-0.881954,-164.346,-275.625,155.15,7487
8.87842,-0.701054,1.01729,0.228531,0.387387,-0.893143,-157.5,-262.114,162.995,7488
8.77188,-0.736063,1.07275,0.262021,0.379984,-0.887106,-176.303,-255.053,160.605,7489
8.95481,-0.663222,1.04864,0.238074,0.386476,-0.891043,-157.5,-250.264,168.135,7490
8.92569,-0.669884,1.08005,0.262021,0.379984,-0.887106,-165.72,-244.47,168.264,7491
9.03975,-0.619372,1.08586,0.230797,0.356133,-0.905484,-157.5,-236.25,174.213,7492
8.70916,-0.740515,1.16532,0.293643,0.350941,-0.889165,-196.875,-236.25,162.371,7493
8.63093,-0.782139,1.13064,0.286146,0.373255,-0.882497,-196.875,-248.159,157.334,7494
8.78415,-0.712264,1.1501,0.269415,0.353492,-0.895801,-188.593,-236.25,164.862,7495
8.87325,-0.680249,1.12813,0.269415,0.353492,-0.895801,-177.979,-236.25,168.054,7496
9.06864,-0.614246,0.855158,0.174252,0.413077,-0.89387,-118.125,-275.625,166.325,7497
9.08301,-0.602495,0.843728,0.150298,0.410674,-0.899309,-114.993,-275.625,166.849,7498
8.98449,-0.593582,0.712802,0.145498,0.439603,-0.886329,-92.2822,-301.468,157.75,7499
9.11472,-0.580064,0.819434,0.150298,0.410674,-0.899309,-108.075,-275.625,168.005,7500
9.08768,-0.60011,0.8505,0.146673,0.384469,-0.911412,-116.227,-273.727,167.432,7501
9.10116,-0.593082,0.847516,0.146673,0.384469,-0.911412,-114.998,-272.498,168.148,7502
9.16139,-0.558136,0.832707,0.146673,0.384469,-0.911412,-109.033,-266.533,171.624,7503
9.16808,-0.508079,0.698806,0.124166,0.443006,-0.887878,-78.75,-285.486,167.986,7504
9.19994,-0.497058,0.707432,0.108297,0.443836,-0.88954,-78.75,-281.108,170.17,7505
9.23881,-0.484806,0.715265,0.12665,0.405835,-0.905129,-78.75,-275.625,172.906,7506
9.37896,-0.415611,0.742533,0.121936,0.380945,-0.916522,-78.75,-250.503,183.348,7507
9.35927,-0.432944,0.781004,0.145502,0.385496,-0.911165,-88.6115,-246.111,183.525,7508
8.99531,-0.650511,0.886026,0.20798,0.403413,-0.891068,-128.508,-275.625,163.902,7509
9.08328,-0.606286,0.860073,0.172953,0.387585,-0.905464,-118.125,-273.431,167.265,7510
9.0674,-0.615021,0.874786,0.207467,0.387414,-0.898258,-121.125,-272.625,166.926,7511
9.09634,-0.600458,0.863445,0.176515,0.387337,-0.904883,-118.125,-271.525,168.081,7512
9.29817,-0.492173,0.920298,0.166537,0.38802,-0.90648,-118.125,-236.729,182.975,7513
9.29523,-0.493564,0.924688,0.208783,0.340338,-0.916831,-119.031,-236.25,182.974,7514
9.27605,-0.50414,0.913948,0.179362,0.387134,-0.904409,-118.125,-240.553,181.338,7515
9.06389,-0.615567,0.908124,0.207595,0.387526,-0.89818,-126.874,-266.876,168.078,7516
9.14403,-0.566738,1.02173,0.207746,0.35298,-0.912275,-142.648,-236.25,177.596,7517
9.216,-0.391613,0.514981,0.0618972,0.446175,-0.892802,-39.375,-292.975,168.142,7518
9.20777,-0.3289,0.444216,0.0294447,0.446722,-0.894188,-20.8974,-294.103,168.19,7519
9.18259,-0.26639,0.351235,0,0.446799,-0.894634,0,-295.663,168.096,7520
9.34383,-0.289669,0.43173,0.0298775,0.409457,-0.91184,-14.1331,-275.625,177.64,7521
9.27469,-0.345031,0.49051,0.0294242,0.446706,-0.894197,-29.4488,-285.551,172.181,7522
9.33481,-0.246337,0.369825,0.00586748,0.417126,-0.90883,0,-275.625,178.103,7523
9.24617,-0.255777,0.360496,-0.00418764,0.446796,-0.894626,0,-286.774,172.535,7524
9.40355,-0.228008,0.372234,0.00337969,0.371785,-0.928313,0,-262.697,183.28,7525
9.19759,-0.432721,0.573856,0.0881376,0.444952,-0.891207,-53.6918,-289.942,168.249,7526
9.33757,-0.357477,0.536321,0.0550738,0.406907,-0.911808,-39.375,-275.625,176.813,7527
9.25397,-0.398176,0.558434,0.0880643,0.445011,-0.891184,-47.9074,-284.157,171.709,7528
9.26944,-0.374467,0.525877,0.0586678,0.446263,-0.892977,-39.375,-285.198,172.029,7529
9.40853,-0.287711,0.471237,0.0280295,0.373665,-0.92714,-23.9371,-260.187,183.501,7530
9.29102,-0.41186,0.615442,0.0898859,0.413704,-0.905963,-57.4642,-275.625,175.018,7531
9.40185,-0.370062,0.654774,0.0864059,0.378068,-0.921737,-60.0589,-254.941,183.358,7532
9.42054,-0.327298,0.550689,0.0540304,0.374612,-0.925606,-39.375,-259.479,183.347,7533
9.10385,-0.128673,0.167703,-0.0554379,0.446345,-0.893142,39.375,-292.975,168.142,7534
9.05122,-0.0721156,0.112792,-0.0880643,0.445011,-0.891184,53.6919,-289.942,168.249,7535
8.92931,0.00885072,0.00112967,-0.118219,0.443331,-0.888528,78.75,-285.486,167.986,7536
9.14727,-0.0671825,0.0973196,-0.0898859,0.413704,-0.905963,57.4642,-275.625,175.018,7537
9.1302,-0.0939963,0.138196,-0.0881166,0.444969,-0.891201,47.9074,-284.157,171.709,7538
9.01198,0.00360734,0.00209601,-0.113819,0.418925,-0.900859,78.75,-275.625,172.906,7539
8.96198,0.00680069,0.000889906,-0.112267,0.443639,-0.889146,78.75,-281.108,170.17,7540
9.17373,-0.00717082,-0.00233501,-0.121936,0.380945,-0.916522,78.75,-250.503,183.348,7541
9.13452,-0.192442,0.244552,-0.029416,0.446699,-0.8942,20.8973,-294.103,168.19,7542
9.23439,-0.118451,0.173494,-0.0618389,0.408073,-0.910853,39.375,-275.625,176.813,7543
9.17146,-0.152733,0.209141,-0.0294447,0.446722,-0.894188,29.4488,-285.551,172.181,7544
9.15686,-0.122346,0.16973,-0.0586678,0.446263,-0.892977,39.375,-285.198,172.029,7545
9.24096,-0.0600895,0.0781447,-0.0854396,0.377237,-0.922167,60.0588,-254.941,183.358,7546
9.29429,-0.197381,0.296695,-0.0298775,0.409457,-0.91184,14.1331,-275.625,177.64,7547
9.36144,-0.150524,0.256674,-0.0284251,0.373323,-0.927266,23.9372,-260.187,183.501,7548
9.32276,-0.114897,0.180415,-0.0540304,0.374612,-0.925606,39.375,-259.48,183.347,7549
8.66031,0.14921,-0.178495,-0.174252,0.413077,-0.89387,118.125,-275.625,166.325,7550
8.67815,0.0699622,-0.0592775,-0.145098,0.439278,-0.886556,92.2829,-301.467,157.75,7551
8.14588,0.299117,-0.322011,-0.232281,0.396458,-0.888182,157.5,-275.625,157.135,7552
8.52417,0.18912,-0.216228,-0.20798,0.403413,-0.891068,128.507,-275.625,163.902,7553
8.24411,0.264513,-0.339043,-0.238074,0.386476,-0.891043,157.5,-262.114,162.995,7554
8.6423,0.153428,-0.193071,-0.207707,0.387624,-0.898112,121.124,-272.626,166.926,7555
8.35076,0.241238,-0.348327,-0.228531,0.387387,-0.893143,157.5,-250.264,168.135,7556
8.61616,0.162955,-0.219344,-0.206699,0.38674,-0.898725,126.873,-266.877,168.078,7557
8.46415,0.214749,-0.359437,-0.234012,0.352461,-0.906096,157.5,-236.25,174.213,7558
8.6945,0.136002,-0.163563,-0.150298,0.410674,-0.899309,114.993,-275.625,166.849,7559
8.67653,0.144434,-0.17945,-0.172953,0.387585,-0.905464,118.125,-273.431,167.265,7560
8.69408,0.139022,-0.169984,-0.146673,0.384469,-0.911412,116.227,-273.727,167.432,7561
8.69394,0.141398,-0.179547,-0.172953,0.387586,-0.905464,118.125,-271.525,168.081,7562
8.66229,0.16514,-0.292297,-0.20729,0.358379,-0.910272,142.648,-236.25,177.596,7563
8.7587,0.109993,-0.131712,-0.150298,0.410674,-0.899309,108.075,-275.625,168.005,7564
9.12136,0.0242801,-0.0464418,-0.145502,0.385496,-0.911165,88.6115,-246.112,183.525,7565
8.80896,0.109569,-0.137688,-0.145837,0.385202,-0.911236,109.033,-266.533,171.624,7566
8.94555,0.0919631,-0.183704,-0.166537,0.38802,-0.90648,118.125,-236.729,182.975,7567
8.91844,0.0974287,-0.183174,-0.179362,0.387134,-0.904409,118.125,-240.554,181.338,7568
8.93902,0.0940458,-0.187691,-0.208783,0.340338,-0.916831,119.031,-236.25,182.974,7569
8.71504,0.133848,-0.16443,-0.146673,0.384469,-0.911412,114.998,-272.498,168.148,7570
8.04321,0.325784,-0.34334,-0.2554,0.398755,-0.880775,164.346,-275.625,155.15,7571
7.83268,0.345877,-0.499654,-0.293643,0.350941,-0.889165,196.875,-236.25,162.371,7572
8.01345,0.319669,-0.40652,-0.262021,0.379984,-0.887106,176.303,-255.053,160.605,7573
7.97615,0.316067,-0.471082,-0.269415,0.353492,-0.895801,188.593,-236.25,164.862,7574
7.72146,0.376176,-0.485615,-0.286146,0.373255,-0.882497,196.875,-248.159,157.334,7575
8.14709,0.281126,-0.432927,-0.269415,0.353492,-0.895801,177.979,-236.25,168.054,7576
8.27429,0.260034,-0.379948,-0.261034,0.380897,-0.887005,165.721,-244.471,168.264,7577
8.50456,-0.702108,1.34708,0.350941,0.293643,-0.889165,-236.25,-196.875,162.371,7578
8.35997,-0.734885,1.34997,0.373255,0.286146,-0.882497,-248.159,-196.875,157.334,7579
8.54426,-0.668177,1.37478,0.353492,0.269415,-0.895801,-236.25,-188.593,164.862,7580
8.37487,-0.669582,1.42046,0.379984,0.262021,-0.887106,-255.053,-176.303,160.605,7581
8.59289,-0.629362,1.40297,0.353492,0.269415,-0.895801,-236.25,-177.979,168.054,7582
8.55039,-0.604797,1.44122,0.379984,0.262021,-0.887106,-244.471,-165.721,168.264,7583
8.68098,-0.555589,1.45808,0.356133,0.230797,-0.905484,-236.25,-157.5,174.213,7584
8.17741,-0.644609,1.46155,0.396458,0.232281,-0.888182,-275.625,-157.5,157.135,7585
8.1464,-0.671767,1.44334,0.39592,0.255742,-0.881954,-275.625,-164.346,155.15,7586
8.36305,-0.612023,1.46742,0.387387,0.228531,-0.893143,-262.114,-157.5,162.995,7587
8.51134,-0.585656,1.46281,0.386476,0.238074,-0.891043,-250.264,-157.5,168.135,7588
8.49483,-0.779604,1.24406,0.323211,0.323211,-0.889421,-223.496,-223.496,157.464,7589
8.80128,-0.679452,1.21298,0.296068,0.328899,-0.896755,-196.875,-220.75,168.056,7590
9.17834,-0.519248,1.12188,0.224348,0.323723,-0.919169,-157.5,-210.739,183.198,7591
8.98211,-0.60522,1.187,0.266973,0.32682,-0.906595,-177.641,-216.109,175.543,7592
9.11058,-0.566062,1.10625,0.224348,0.323723,-0.919169,-157.5,-223.726,178.624,7593
8.74851,-0.66933,1.26915,0.323211,0.323211,-0.889421,-208.562,-208.562,168.319,7594
8.92385,-0.593526,1.27663,0.292197,0.292197,-0.910627,-196.875,-196.875,176.813,7595
8.81705,-0.639119,1.27598,0.323211,0.323211,-0.889421,-204.351,-204.351,171.379,7596
8.86761,-0.631766,1.25078,0.296068,0.328899,-0.896755,-196.875,-208.216,172.653,7597
9.10963,-0.521219,1.19783,0.264113,0.280192,-0.922896,-174.572,-196.875,183.195,7598
9.07811,-0.508859,1.24173,0.253207,0.253207,-0.933688,-184.185,-184.185,183.696,7599
8.68032,-0.656654,1.32061,0.328899,0.296068,-0.896755,-220.75,-196.875,168.056,7600
8.81444,-0.62192,1.29963,0.328899,0.296068,-0.896755,-208.216,-196.875,172.653,7601
9.02196,-0.503171,1.30414,0.280192,0.264113,-0.922896,-196.875,-174.572,183.195,7602
8.95657,-0.476934,1.37031,0.323723,0.224348,-0.919169,-210.739,-157.5,183.198,7603
8.81356,-0.575157,1.36295,0.32682,0.266973,-0.906595,-216.109,-177.641,175.543,7604
8.82427,-0.513831,1.41553,0.323723,0.224348,-0.919169,-223.726,-157.5,178.624,7605
9.23365,-0.502634,1.02961,0.199686,0.315137,-0.927801,-140.363,-219.113,183.723,7606
9.16027,-0.543727,1.05251,0.199686,0.315137,-0.927801,-147.279,-226.029,179.885,7607
8.65396,0.160733,-0.359646,-0.220298,0.32403,-0.92004,157.5,-210.739,183.198,7608
8.65973,0.163423,-0.314252,-0.199686,0.315137,-0.927801,147.279,-226.029,179.885,7609
8.55264,0.184289,-0.360978,-0.224348,0.323723,-0.919169,157.5,-223.726,178.624,7610
8.78164,0.136487,-0.283437,-0.199686,0.315137,-0.927801,140.363,-219.113,183.723,7611
7.68456,0.307132,-0.606116,-0.329185,0.293373,-0.897535,220.75,-196.875,168.056,7612
7.41953,0.40441,-0.579928,-0.323211,0.323211,-0.889421,223.497,-223.497,157.464,7613
7.36026,0.355305,-0.651823,-0.350941,0.293643,-0.889165,236.25,-196.875,162.371,7614
7.41952,0.326272,-0.658178,-0.357892,0.268932,-0.894197,236.25,-188.593,164.862,7615
7.50243,0.295719,-0.663708,-0.353492,0.269415,-0.895801,236.25,-177.979,168.054,7616
7.65084,0.237146,-0.673846,-0.353692,0.234919,-0.905381,236.25,-157.5,174.213,7617
7.91946,0.239356,-0.601195,-0.326058,0.266178,-0.907103,216.109,-177.641,175.543,7618
7.96281,0.299887,-0.513745,-0.296068,0.328899,-0.896755,196.875,-220.75,168.056,7619
7.83416,0.305359,-0.556662,-0.323211,0.323211,-0.889421,208.562,-208.562,168.319,7620
7.93235,0.269445,-0.567956,-0.328899,0.296068,-0.896755,208.216,-196.875,172.653,7621
7.94578,0.277921,-0.549954,-0.323211,0.323211,-0.889421,204.351,-204.351,171.379,7622
8.14194,0.239038,-0.530203,-0.29568,0.288992,-0.910526,196.875,-196.875,176.813,7623
8.29302,0.224827,-0.448618,-0.266178,0.326058,-0.907103,177.641,-216.109,175.543,7624
8.05131,0.264216,-0.524487,-0.296068,0.328899,-0.896755,196.875,-208.216,172.653,7625
7.91075,0.205988,-0.625599,-0.323723,0.224348,-0.919169,223.726,-157.5,178.624,7626
8.49437,0.179536,-0.432507,-0.264113,0.280192,-0.922896,174.572,-196.875,183.195,7627
8.41051,0.181099,-0.471581,-0.250406,0.256004,-0.93368,184.185,-184.185,183.695,7628
8.29887,0.185731,-0.523297,-0.280192,0.264113,-0.922896,196.875,-174.572,183.195,7629
8.16107,0.178293,-0.573477,-0.323723,0.224348,-0.919169,210.739,-157.5,183.198,7630
7.08593,0.392008,-0.677603,-0.372694,0.29093,-0.881169,248.159,-196.875,157.334,7631
6.71284,0.338555,-0.762399,-0.396458,0.232281,-0.888182,275.625,-157.5,157.135,7632
7.07429,0.34114,-0.70831,-0.379984,0.262021,-0.887106,255.053,-176.303,160.605,7633
7.04303,0.300963,-0.738034,-0.386936,0.233305,-0.892104,262.114,-157.5,162.995,7634
6.6614,0.360337,-0.756212,-0.39592,0.255742,-0.881954,275.625,-164.347,155.15,7635
7.3268,0.271552,-0.708871,-0.386936,0.233305,-0.892104,250.265,-157.5,168.135,7636
7.4053,0.282398,-0.689213,-0.37907,0.263006,-0.887206,244.471,-165.721,168.264,7637
7.82384,-0.370824,1.59399,0.436006,0.142369,-0.888611,-315,-80.3368,153.006,7638
7.81452,-0.36824,1.59333,0.445323,0.130051,-0.885875,-315.839,-79.589,152.715,7639
7.82685,-0.364501,1.59735,0.447796,0.108448,-0.887535,-315,-78.75,153.26,7640
7.81417,-0.365178,1.59428,0.456565,0.0962788,-0.884465,-315.962,-78.75,152.763,7641
8.28413,-0.523895,1.54106,0.403413,0.20798,-0.891068,-275.625,-128.507,163.902,7642
8.32124,-0.479572,1.57125,0.413077,0.174252,-0.89387,-275.625,-118.125,166.325,7643
8.35432,-0.473271,1.56866,0.387585,0.172953,-0.905464,-273.431,-118.125,167.265,7644
8.35251,-0.485921,1.5626,0.387414,0.207467,-0.898258,-272.626,-121.124,166.926,7645
8.38005,-0.46859,1.56516,0.387337,0.176515,-0.904883,-271.525,-118.125,168.081,7646
8.35599,-0.466453,1.57162,0.384469,0.146673,-0.911412,-273.727,-116.227,167.432,7647
8.37552,-0.459483,1.57046,0.384469,0.146673,-0.911412,-272.498,-114.998,168.148,7648
8.46753,-0.425871,1.56614,0.384469,0.146673,-0.911411,-266.533,-109.033,171.624,7649
8.40533,-0.496755,1.54597,0.387526,0.207595,-0.89818,-266.877,-126.873,168.078,7650
8.74091,-0.485914,1.47928,0.35298,0.207746,-0.912275,-236.25,-142.648,177.596,7651
8.82721,-0.389782,1.50544,0.340338,0.208783,-0.916831,-236.25,-119.031,182.974,7652
8.77555,-0.396159,1.51361,0.387134,0.179362,-0.904409,-240.554,-118.125,181.338,7653
8.82456,-0.387142,1.50735,0.38802,0.166537,-0.90648,-236.729,-118.125,182.975,7654
8.78478,-0.306904,1.55533,0.385496,0.145502,-0.911165,-246.112,-88.6116,183.525,7655
8.33151,-0.464202,1.57587,0.410674,0.150298,-0.899309,-275.625,-114.993,166.849,7656
7.9966,-0.403467,1.58784,0.439603,0.145498,-0.886329,-301.467,-92.283,157.751,7657
8.35248,-0.434239,1.58412,0.410674,0.150298,-0.899309,-275.625,-108.075,168.005,7658
8.75618,-0.273435,1.57351,0.380945,0.121936,-0.916522,-250.503,-78.75,183.348,7659
8.29022,-0.321332,1.61905,0.443006,0.124166,-0.887878,-285.486,-78.75,167.986,7660
8.35629,-0.315205,1.62196,0.443836,0.108297,-0.88954,-281.108,-78.75,170.17,7661
8.43117,-0.307961,1.61995,0.405835,0.12665,-0.905129,-275.625,-78.75,172.906,7662
8.92571,-0.442233,1.41604,0.315137,0.199686,-0.927801,-219.113,-140.363,183.723,7663
8.83614,-0.482434,1.43488,0.315137,0.199686,-0.927801,-226.029,-147.279,179.885,7664
7.91077,0.147188,-0.659266,-0.34486,0.208417,-0.915223,236.25,-119.032,182.974,7665
7.91723,0.189111,-0.630861,-0.315137,0.199686,-0.927801,226.029,-147.279,179.885,7666
7.75147,0.198107,-0.668465,-0.34486,0.208417,-0.915223,236.25,-142.648,177.596,7667
8.08227,0.164412,-0.60123,-0.315137,0.199686,-0.927801,219.113,-140.363,183.722,7668
6.89902,0.252641,-0.778651,-0.403413,0.20798,-0.891068,275.625,-128.507,163.902,7669
7.01972,0.22242,-0.777381,-0.387624,0.207707,-0.898112,272.626,-121.124,166.926,7670
6.96174,0.220881,-0.784461,-0.413077,0.174252,-0.89387,275.625,-118.125,166.325,7671
6.02666,0.189823,-0.837488,-0.436006,0.142369,-0.888611,315,-80.3371,153.006,7672
6.35283,0.197472,-0.819441,-0.439603,0.145498,-0.886329,301.464,-92.2855,157.751,7673
6.03292,0.185703,-0.838085,-0.448092,0.111039,-0.887065,315,-78.75,153.26,7674
7.12129,0.224687,-0.761103,-0.387133,0.207147,-0.898453,266.877,-126.873,168.078,7675
7.01986,0.215763,-0.778854,-0.387585,0.172953,-0.905464,273.431,-118.125,167.265,7676
6.97981,0.212274,-0.784003,-0.410674,0.150298,-0.899309,275.625,-114.993,166.849,7677
7.02144,0.212109,-0.7793,-0.384469,0.146673,-0.911412,273.727,-116.227,167.432,7678
7.01984,0.195995,-0.78245,-0.410674,0.150298,-0.899309,275.625,-108.076,168.005,7679
6.89581,0.141043,-0.793323,-0.443006,0.124166,-0.887878,285.487,-78.75,167.986,7680
7.02034,0.13453,-0.786187,-0.443836,0.108297,-0.88954,281.108,-78.75,170.17,7681
7.06871,0.21202,-0.772859,-0.387134,0.179362,-0.904409,271.525,-118.125,168.081,7682
7.90538,0.146076,-0.660493,-0.388301,0.162256,-0.907136,236.729,-118.125,182.975,7683
7.81334,0.153387,-0.672823,-0.387585,0.172953,-0.905464,240.556,-118.125,181.337,7684
7.81657,0.11018,-0.683853,-0.384469,0.146673,-0.911412,246.112,-88.6117,183.525,7685
7.23077,0.186427,-0.754401,-0.384469,0.146673,-0.911411,266.534,-109.034,171.623,7686
7.76873,0.0949441,-0.694503,-0.380945,0.121936,-0.916522,250.503,-78.75,183.348,7687
7.05834,0.207713,-0.775125,-0.384469,0.146673,-0.911412,272.498,-114.998,168.148,7688
7.17208,0.127562,-0.77288,-0.405835,0.12665,-0.905129,275.625,-78.75,172.906,7689
6.00771,0.18907,-0.837933,-0.445323,0.130051,-0.885875,315.839,-79.5892,152.715,7690
6.0066,0.186875,-0.838228,-0.456565,0.0962788,-0.884465,315.962,-78.75,152.763,7691
7.89774,-0.179671,1.64097,0.460502,0.0581937,-0.885749,-315,-39.375,157.135,7692
7.81359,-0.360807,1.59546,0.462678,0.0816015,-0.882763,-316.06,-77.6904,152.803,7693
7.83274,-0.351131,1.60035,0.45599,0.0871696,-0.885706,-315,-75.7431,153.556,7694
7.82223,-0.182055,1.62784,0.467578,0.0579511,-0.88205,-320.106,-39.375,154.428,7695
